source_platform,source_tag,rank,wallet,pnl_usd,source_url,note
pumpfun,gmgn_launchpad_smart,236,85JtN9GgQGc1joV1WFvSAq59tm3DMG4ZNYnPqR1y4fKz,14674.132844012596,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1184
pumpfun,gmgn_launchpad_smart,237,DKtCHXT1X3P9ZqSSRVsntxwZJNkXsdtmVtyisuQM1D9J,14526.294850476204,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3672
pumpfun,pumpfun_pnl_leaderboard,238,4UrFSCrGxgoCtCUBAEZq7ZmPK3Pczkxx7PwYnkBMi1KR,14449.973260297964,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=monthly,pump.fun public PnL leaderboard 30d (on-site rank 2 is by net pnlUsd=3083670.0458131875; stored value is realizedPnlUsd). username=J777Crypto
pumpfun,pumpfun_pnl_leaderboard,239,6CpipySaXTAiUKDyyhWeCfYSMQLCiHrbCN1WvRv5s8kF,14430.12298660886,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 55 is by net pnlUsd=51231.968796996; stored value is realizedPnlUsd). username=ronaldcarter
pumpfun,pumpfun_pnl_leaderboard,240,8xEb5Ty6TzM1xZqe2GPHGmP7b4dsXVRJ7FPGn36xU6er,13905.35399772666,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=daily,pump.fun public PnL leaderboard 24h (on-site rank 35 is by net pnlUsd=33494.13107201323; stored value is realizedPnlUsd). username=JSXAW
pumpfun,pumpfun_pnl_leaderboard,241,8953xsCX2M5unADjuTGruB2qBjhehVLSrw7Y1kAAwMQr,13761.546068726013,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 99 is by net pnlUsd=31209.208952583806; stored value is realizedPnlUsd). username=Glaceon
pumpfun,gmgn_launchpad_smart,242,A8HoBuqtC95LrfNiCLMYMhgxr3oXQz3J9kbp7rudub3X,13478.90194593021,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=619
pumpfun,pumpfun_pnl_leaderboard,243,BdW6BipGARwsrBc4kLzBhwWQUBuC3YchesSxSqSbVWxT,12788.877515777753,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 39 is by net pnlUsd=62646.23939146473; stored value is realizedPnlUsd). username=gnometoshii
pumpfun,gmgn_launchpad_smart,244,FJLKp5aWcMf2nYSoLZ3tB1bfwbrr8VqHEyU498ytb6ky,12584.340800456319,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=2023
pumpfun,gmgn_launchpad_smart,245,DetXn4fLxAaQdHrU9S7MB8FCZ5fnhWMMrit9XNSQvqfP,12574.19679764262,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=469
pumpfun,gmgn_launchpad_smart,246,82L7gxfxpyNYLLgzTuZRFjqzS7tfRmc4Qbk8mkrYyLZx,12111.202958330936,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=2712
pumpfun,gmgn_launchpad_smart,247,FQnELBjz8eCCAeLZYrH72Q8BEr946mF721hgs2SMb6NL,11688.41714862638,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=2847
pumpfun,gmgn_launchpad_smart,248,GcKPhDiVECLcrrvR7GTpoqqgLhRXYdsBP6FYEouaNzVv,11618.130367183883,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1036
pumpfun,gmgn_launchpad_smart,249,5JACf5s4RFxqhKko4c4zsASrgHZi99K7qBBRv3PvtRx3,11499.131490407219,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3636
pumpfun,pumpfun_pnl_leaderboard,250,4yb93XcR5FgV2WLDCpYo3hQYDBsnheSV3rGtvP54jXvk,11347.483859980108,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 13 is by net pnlUsd=112327.66217499104; stored value is realizedPnlUsd). username=aki11a
pumpfun,pumpfun_pnl_leaderboard,251,7Wku1wCWqEHt2EoXN33MMUrddAScrNrAuiRch8htd3DF,11056.757069471856,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 88 is by net pnlUsd=34507.36009354648; stored value is realizedPnlUsd). username=lefou_
pumpfun,gmgn_launchpad_smart,252,1eVJEETj9weYsCcSTApgUSfbquik8Cxwsk8q94VcKf2,10700.80711756606,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=2647
pumpfun,pumpfun_mayhem,253,tAg2tgyHmkGTsmq8wBSKsGvUUgoH37cxmCfRUZSXdtB,10588.56368672864,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=1 volumeUsd=36408.452500712665
pumpfun,gmgn_launchpad_smart,254,5Pr7D2d5WUM7j8fMF36DuzVDDGEHLtYsF7a6ezyzFG19,10331.23857709041,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3520
pumpfun,gmgn_launchpad_smart,255,BwXDyyHxeX62ae29octS8btpZqMDi2YzjiFyJTBhxyK4,10323.944205357067,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=4591
pumpfun,gmgn_launchpad_smart,256,5XibRE2Ms5XaSrsAjieye3Lhs2s2cdyoH1YpDRM5EBwf,10249.115093796754,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=351
pumpfun,pumpfun_pnl_leaderboard,257,8d1xm25XWhSbJws1fXFr5GNcxgRsAeTAywg26AtsuFwt,10171.340596392902,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=daily,pump.fun public PnL leaderboard 24h (on-site rank 81 is by net pnlUsd=17508.10035401255; stored value is realizedPnlUsd). username=bundorekt
pumpfun,pumpfun_pnl_leaderboard,258,7QsRjSy9hiWYnEwSaWKjDcV4Zik1VJSCYt89amPsL6gB,9899.332156440492,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 96 is by net pnlUsd=31504.91749660786; stored value is realizedPnlUsd). username=XillzCrypto
pumpfun,gmgn_launchpad_smart,259,69v28h3M96HoS7Qr59BYKCRhHmobGkTYWjxzwNusriVJ,9815.333117734,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=2775
pumpfun,pumpfun_pnl_leaderboard,260,D4dhL9p2FLAxWTGTC7KH82HKuojavoksBqixDRpLFEUJ,9570.140658949176,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=daily,pump.fun public PnL leaderboard 24h (on-site rank 83 is by net pnlUsd=17247.026859322337; stored value is realizedPnlUsd). username=BoomPerfectDuke
pumpfun,pumpfun_pnl_leaderboard,261,AQ46kfYT3hW28Xg5gWHrJkzFSz1oGWBHC3FsTbqgMEco,9116.058171572779,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=daily,pump.fun public PnL leaderboard 24h (on-site rank 39 is by net pnlUsd=30323.591706738578; stored value is realizedPnlUsd). username=Yug1_tm
pumpfun,gmgn_launchpad_smart,262,AGqjivJr1dSv73TVUvdtqAwogzmThzvYMVXjGWg2FYLm,8916.012287628006,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=4683
pumpfun,gmgn_launchpad_smart,263,8nDbbXEnHLc6q6dzgwSqLEM1ZGKr1nzpdLwaxPbhArHS,8659.29331410896,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=626
pumpfun,pumpfun_pnl_leaderboard,264,AVHR6Zedgq5qGPaAZYf9dfS4hHXed17NSh3t5ShNPkzA,8617.008953257027,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=monthly,pump.fun public PnL leaderboard 30d (on-site rank 81 is by net pnlUsd=137930.76550645736; stored value is realizedPnlUsd). username=CatoshiNakameme
pumpfun,pumpfun_pnl_leaderboard,265,Gh4YgP7RqtPZx87y88MB4bTWY1TJ2XMLp4itqUMHR83y,8535.168883058057,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=monthly,pump.fun public PnL leaderboard 30d (on-site rank 61 is by net pnlUsd=173940.1692053132; stored value is realizedPnlUsd). username=yumiebb
pumpfun,gmgn_launchpad_smart,266,QzReywfw2n6UDz889wamKknT2AqcHue5hzhxfoZLNFA,8350.126663386158,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=4105
pumpfun,pumpfun_mayhem,267,13rMKjaMmjEJzvevoT5XwtivwoAzXay9dbNhdU15f5ZH,8338.411912764857,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.4 volumeUsd=265182.6712568613
pumpfun,gmgn_launchpad_smart,268,EcwQsghHymYvuwN2brEqEE2MYqZFAuVELuB9EpEQuXyR,8240.182538552874,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3239
pumpfun,pumpfun_pnl_leaderboard,269,C5FXTcQhn2cfWLA25rLznywy79uqnaX434QrvGtQAnuv,8198.422050166902,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 59 is by net pnlUsd=47596.40849905838; stored value is realizedPnlUsd). username=Orly____
pumpfun,pumpfun_mayhem,270,4xqG4ZFbM7MG1wEhYVkiYGqYYPXGV5KgVqqSDAmWe81x,8125.298215133634,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.443 volumeUsd=517366.49533057143
pumpfun,pumpfun_pnl_leaderboard,271,BM4z8XWwCJNM7nkeLE7hjVe3sYhkaLqavLbaZxaiQ8Rm,8022.761888105878,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=daily,pump.fun public PnL leaderboard 24h (on-site rank 82 is by net pnlUsd=17465.165933956545; stored value is realizedPnlUsd). username=_opensecret
pumpfun,gmgn_launchpad_smart,272,CtYnpLf2o5nj3R3yV6ZtPKbm2ujRmNC5sMq1kPjmZ31K,7910.998885646814,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3271
pumpfun,gmgn_launchpad_smart,273,nTFVBvHs8S1YYfaXKsHkc123uMaMEP7XGcwhfAj7hEu,7758.783635750137,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3265
pumpfun,pumpfun_mayhem,274,Hx44ecKZzK2UqZfVSxBp6B46jLBc2KGUwp4x9bLoR9GJ,7349.085043806642,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.525 volumeUsd=180397.4243262788
pumpfun,pumpfun_pnl_leaderboard,275,C7abt7Qk6giqzG3G7PuVfvPio2H4u6QiYTJiiutdnX4M,7256.636833901055,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=daily,pump.fun public PnL leaderboard 24h (on-site rank 76 is by net pnlUsd=18946.182596527957; stored value is realizedPnlUsd). username=rozriches
pumpfun,pumpfun_mayhem,276,6ATnpbwa43DtscAWjiR3uh5bEfpc4mhFpF42F5a5f68T,7123.797555740261,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.3723 volumeUsd=1984979.88352864
pumpfun,pumpfun_mayhem,277,2wrQYMcpiz9szw1sXucgHZPryRsstWTZ7FzzA8EkZ5qU,7093.399038082305,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.4 volumeUsd=42717.79282160131
pumpfun,pumpfun_mayhem,278,9pCMJVCb85p9dt7174gUouvsz8mnKBpur7kbWUkrBgER,6648.024959472643,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.661 volumeUsd=177510.58110595815
pumpfun,pumpfun_mayhem,279,Aeg9rNNqNPw6qQ2RgzBHvz25AF1fPqiVBKupd6YQNZmT,6232.708395753867,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.9091 volumeUsd=11215.717130368073
pumpfun,pumpfun_mayhem,280,BaAyxedGtC5qKRpKbhnP5d2Eh4ymCAXN5FNTq56713VG,6224.857227723322,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.6678 volumeUsd=161514.2828487244
pumpfun,pumpfun_mayhem,281,CrVW9jpbbKssWULzncQtf31rSxvzJwPe56zg2o65sjA7,5512.929445748602,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.4642 volumeUsd=211264.2679046493
pumpfun,pumpfun_mayhem,282,kurtzsJgumEfUpyNTdKNHUknsR5WbNzPCvFzzB2jb6i,4742.703107283605,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.5238 volumeUsd=84332.53474964807
pumpfun,pumpfun_mayhem,283,777xxyJENPDJkKFiZjJgfP7jAV3tVoiysXqgkn7ewFYu,4693.857644881574,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=1 volumeUsd=9373.46892000206
pumpfun,pumpfun_mayhem,284,9z3SYLFaRMr7M5dC7F8DbaaGkMxaCofLYm6YvEmUqPan,4599.720422568175,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.4118 volumeUsd=20491.095185501923
pumpfun,pumpfun_mayhem,285,ALiRQQjiJtfT44VcgLCur12oftvcSjnbUhZJJMPCxyi9,4234.706929922644,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.3864 volumeUsd=309468.07167842326
pumpfun,kolscan_pump_app,286,3L8RAxLkvwkz4CgHivaVRtq19741FAdGLk5DgjRfc1fW,4234.153231912755,https://github.com/nirholas/kol-quest/blob/main/site/data/kolscan-leaderboard.json,Kolscan Pump-app KOL snapshot (committed 2026-04-09); timeframe=30d profit_sol=34.7234228042439 converted at sol_usd=121.939397; name=Inquixit
pumpfun,pumpfun_mayhem,287,DeFG8i8zoJ3hN155nmvLq266ZVxWmNgRaTz5KQVHfe2S,4175.165342139226,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.5242 volumeUsd=66976.58300513824
pumpfun,pumpfun_pnl_leaderboard,288,BGSecfpdtCSa5xLfjYkmXKtzJgaUxpdLAsCiNkbxVm8o,4159.431994760008,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 12 is by net pnlUsd=116643.24227864704; stored value is realizedPnlUsd). username=punter
pumpfun,kolscan_pump_app,289,9cdZg6xR4c9kZiqKSzqjn4QHCXNQuC9HEWBzzMJ3mzqw,4112.944125573961,https://github.com/nirholas/kol-quest/blob/main/site/data/kolscan-leaderboard.json,Kolscan Pump-app KOL snapshot (committed 2026-04-09); timeframe=30d profit_sol=33.7294117667111 converted at sol_usd=121.939397; name=Pikalosi
pumpfun,kolscan_pump_app,290,2T5NgDDidkvhJQg8AHDi74uCFwgp25pYFMRZXBaCUNBH,3980.500418144721,https://github.com/nirholas/kol-quest/blob/main/site/data/kolscan-leaderboard.json,Kolscan Pump-app KOL snapshot (committed 2026-04-09); timeframe=30d profit_sol=32.6432680683288 converted at sol_usd=121.939397; name=Idontpaytaxes
pumpfun,pumpfun_pnl_leaderboard,291,2PYV6pHDEC4Bry9VMAL4FEVC3bSRsqGqSeiW9us9ibo2,3947.861708774475,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=daily,pump.fun public PnL leaderboard 24h (on-site rank 58 is by net pnlUsd=23909.808577447096; stored value is realizedPnlUsd). username=RisitasEngineer
pumpfun,pumpfun_mayhem,292,HcwFhksAgNWvXJrb1W2BdPCU8rP8vVWwJJ7EnqWNANwF,3862.5988776416475,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.7027 volumeUsd=79924.47532314983
pumpfun,kolscan_pump_app,293,4xY9T1Q7foJzJsJ6YZDSsfp9zkzeZsXnxd45SixduMmr,3826.071232789597,https://github.com/nirholas/kol-quest/blob/main/site/data/kolscan-leaderboard.json,Kolscan Pump-app KOL snapshot (committed 2026-04-09); timeframe=30d profit_sol=31.3768259717166 converted at sol_usd=121.939397; name=zeropnl
pumpfun,pumpfun_mayhem,294,AAPgisSsYHBE12CzrWsSDNgtMcska1hwTq1yDb418SNY,3793.3840899663082,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=24h,pump.fun Mayhem top traders 24h by realisedPnlUsd; winRate=0.75 volumeUsd=54227.18618495166
pumpfun,pumpfun_mayhem,295,8UM617a26Tpc6gJWSmH9hoCtAHUkGJGv7nJiD8vDZSfy,3765.923853598396,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.4 volumeUsd=183465.7351012579
pumpfun,kolscan_pump_app,296,87rRdssFiTJKY4MGARa4G5vQ31hmR7MxSmhzeaJ5AAxJ,3720.6096277900006,https://github.com/nirholas/kol-quest/blob/main/site/data/kolscan-leaderboard.json,Kolscan Pump-app KOL snapshot (committed 2026-04-09); timeframe=30d profit_sol=30.5119569649894 converted at sol_usd=121.939397; name=Dior
pumpfun,pumpfun_mayhem,297,vw14Kuv4mXsB5DvTZPemQuGXod1jAfB7MsoGCVkwtqg,3674.8449887540014,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=1 volumeUsd=3674.8449887540014
pumpfun,pumpfun_mayhem,298,DZV2n4hFJaaErGQ9dj2XueMPtQdgCiYQqBb6Ui3hGT2F,3655.704158268205,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.6667 volumeUsd=106755.87949122927
pumpfun,pumpfun_mayhem,299,BwrE88Qi6nYMHxPz4XMMZcHN5qWZjZ2BYHEcsQRo4waw,3615.3379962559675,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.5082 volumeUsd=75228.43469679849
pumpfun,kolscan_pump_app,300,Ew6qBU7N34gRNgpgUwhJ3PgrtbPYpLYWLBEG5yuQTceD,3595.6017841318435,https://github.com/nirholas/kol-quest/blob/main/site/data/kolscan-leaderboard.json,Kolscan Pump-app KOL snapshot (committed 2026-04-09); timeframe=30d profit_sol=29.4867932613064 converted at sol_usd=121.939397; name=👀
pumpfun,pumpfun_mayhem,301,EuauEoSn2KJhFbz8h5WP5sTf9FY7fcEdzXybMEA6k7o3,3577.3600618651108,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.4708 volumeUsd=468201.20560471184
pumpfun,pumpfun_mayhem,302,9qtoxCHwfjwKy2uLus3vtehGE7Xiybpf8mkM5gykdeWh,3523.146651114634,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.4697 volumeUsd=54455.125257787266
pumpfun,pumpfun_pnl_leaderboard,303,J4hY1wpM6dZCzAbFndKUBZBEEG5yVRdP96zYnPu9dULb,3500.750899930051,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=daily,pump.fun public PnL leaderboard 24h (on-site rank 55 is by net pnlUsd=24167.867234511625; stored value is realizedPnlUsd). username=supersquidspuri
pumpfun,pumpfun_mayhem,304,C4eNLxxC7XLUivghMi35YUeSfvACgnvKB18115uPUqjg,3481.7481648209323,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.3547 volumeUsd=47307.646279095316
pumpfun,pumpfun_mayhem,305,CA69yCsyyTmGpi4HBE5u5udB3VVS49a5rbacCpA4Vj6q,3474.788829235123,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.7273 volumeUsd=10101.500356141016
pumpfun,pumpfun_mayhem,306,ARu4n5mFdZogZAravu7CcizaojWnS6oqka37gdLT5SZn,3374.9714666760933,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.5451 volumeUsd=36034.66097195349
pumpfun,pumpfun_mayhem,307,F5EhA1gJVTNhS43bbxQjLb8uGM5WW5kBRzNuRmF2T1db,3338.3597281265925,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.3455 volumeUsd=50861.309358811974
pumpfun,pumpfun_mayhem,308,9hwLkUCy8fqyJ7ukL5JETeZpDyiyJCboZCyaDtn3gBY6,3328.533694995061,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.5068 volumeUsd=72923.37111419022
pumpfun,kolscan_pump_app,309,EgnY4zmqXuaqodCLW366jjd2ecki6pvmMF74MkSxMFQW,3288.167159224974,https://github.com/nirholas/kol-quest/blob/main/site/data/kolscan-leaderboard.json,Kolscan Pump-app KOL snapshot (committed 2026-04-09); timeframe=30d profit_sol=26.9655849155983 converted at sol_usd=121.939397; name=Eric Cryptoman
pumpfun,pumpfun_pnl_leaderboard,310,3P3Tr5HErnSSqmNrjGXBaACxQj3NmKfi3Efbu5FuuY7i,3216.357322544535,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=daily,pump.fun public PnL leaderboard 24h (on-site rank 93 is by net pnlUsd=16111.747134311834; stored value is realizedPnlUsd). username=coreyape
pumpfun,pumpfun_mayhem,311,4JVLwhQsv8E8tYUz4eCPyn6czr5A6MeE6vgzmyyojvCs,3202.14331428748,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=1 volumeUsd=3202.14331428748
pumpfun,kolscan_pump_app,312,91sP85Ds9A4EXJ3gU3iHyLtUNJimxz8LrxRb2qhBNod9,3105.7454280899183,https://github.com/nirholas/kol-quest/blob/main/site/data/kolscan-leaderboard.json,Kolscan Pump-app KOL snapshot (committed 2026-04-09); timeframe=30d profit_sol=25.4695816885202 converted at sol_usd=121.939397; name=hood
pumpfun,pumpfun_mayhem,313,DFihBUSKbGsLWELT6i1Wv4W85VRKp9Y1R1fWFvEQcdvF,3055.891178460788,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.4155 volumeUsd=113464.87783528236
pumpfun,pumpfun_pnl_leaderboard,314,ACTbvbNm5qTLuofNRPxFPMtHAAtdH1CtzhCZatYHy831,3020.1096562871717,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 65 is by net pnlUsd=44447.01723965134; stored value is realizedPnlUsd). username=slidrrz
pumpfun,pumpfun_mayhem,315,BpmqDkGDfs1dgCq48HQM97uqLPYjWLWRz5RUZ1yFydZM,3002.3712790150253,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=24h,pump.fun Mayhem top traders 24h by realisedPnlUsd; winRate=0.5152 volumeUsd=11340.51420068626
pumpfun,kolscan_pump_app,316,6nhskL8RVpXzWXC7mcC1UXpe3ze2p6P6og1jXVGUW88s,2962.2975121470963,https://github.com/nirholas/kol-quest/blob/main/site/data/kolscan-leaderboard.json,Kolscan Pump-app KOL snapshot (committed 2026-04-09); timeframe=30d profit_sol=24.293194731589 converted at sol_usd=121.939397; name=PattyIce
pumpfun,kolscan_pump_app,317,DTdHa4auX68jFtXv9wkzMYCahg295AnRuwvm6moW6meZ,2947.2341470214183,https://github.com/nirholas/kol-quest/blob/main/site/data/kolscan-leaderboard.json,Kolscan Pump-app KOL snapshot (committed 2026-04-09); timeframe=30d profit_sol=24.1696631616469 converted at sol_usd=121.939397; name=sadizmed
pumpfun,pumpfun_mayhem,318,EoqodDDzKqEGcKBuEHtkAAzs3rM2dZtoNqpgcNkyY7Zq,2935.8951239400235,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=24h,pump.fun Mayhem top traders 24h by realisedPnlUsd; winRate=0.4332 volumeUsd=47924.28696991237
pumpfun,pumpfun_mayhem,319,EvPAeNV1zq6Qt6b6gKeGeJX8S68sm5fMooiT4WdaJ53A,2918.6258204583087,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=1 volumeUsd=2918.6258204583087
pumpfun,pumpfun_mayhem,320,94iQuYjVgTwGXxtM7ywfpzfLvx3gN4oQRuc9osRE2pEm,2738.8442850252463,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.6027 volumeUsd=59773.28349593128
