bucket,source_platform,rank,wallet,pnl_usd_or_pump_ui,amount_hell,source_url,note
trader_pumpfun,pumpfun,192,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,25843.17863022117,85190,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=464
trader_pumpfun,pumpfun,193,CXoUJHtBGnuNR6zJ3zm8nTnNzCwXxFViXh29d1kTJQmK,25760.33260900064,78564,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1420
trader_pumpfun,pumpfun,194,CDkVHiRu363Atxe9Hv1a8zgWEtZn4G1xNyuqWb9iJ5Xt,25618.19331534841,87124,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=2820
trader_pumpfun,pumpfun,195,2omVC16AduiQQZn36yF5pwZtRJ7UQrtmuiriEpD5YTir,25427.064755823434,80080,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 76 is by net pnlUsd=38671.48727067496; stored value is realizedPnlUsd). username=itsmigglsol
trader_pumpfun,pumpfun,196,Nsgx8SAf9jSmwqewSttpXbEKAHSPZPae2gFLfj6Yu44,25300.682474948702,82151,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3634
trader_pumpfun,pumpfun,197,8DGbkGgQewL9mx4aXzZCUChr7hBVXvPK9fYqSqc7Ajpn,25107.178099146684,85780,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=4737
trader_pumpfun,pumpfun,198,5JKuCasyk9JbMrf6mRynr5XQXX9CVQQ3yv6MGDCsRJvJ,25070.056211439456,83719,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3895
trader_pumpfun,pumpfun,199,75GMVrr2xfgAeybuNg1VMHqFE3GTFJLzEHo6xC4MwUzF,25011.61022251387,76122,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1753
trader_pumpfun,pumpfun,200,GgbCFRHHAPv5i1fqt1D1buf8FPNA31oKrkZvXDyZymsT,24984.188023164777,75341,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=10097
trader_pumpfun,pumpfun,201,CUq1PMDoQdiQo3j2HTkzg89yn1tPPxYEMZVKKKZhDTp5,24827.32854400862,73124,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1264
trader_pumpfun,pumpfun,202,AT6BxULgoH8Koo9PhNNLTKkhJMU8ErJ1qFVjzaX94ZnN,24794.89888145554,87407,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1601
trader_pumpfun,pumpfun,203,catK9v3gp2dd32bkUxDEst4BarwDoCL3pkFfVoVjcgi,24701.497713819765,86782,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=2865
trader_pumpfun,pumpfun,204,J485YzQjuJPLYoFEYjrjxd7NAoLHTiyUU63JwK7kLxRr,24529.85869413708,87879,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3713
trader_pumpfun,pumpfun,205,FjkwfPK91zbRKNZVRBEhz99EdjF46ytW8E95djHdG4RX,24340.93483534931,78400,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1726
trader_pumpfun,pumpfun,206,69L2WTNnoERpAajxRsMudiMRSQf49GQA9JsDncdVBG6M,24105.571227411987,73077,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 61 is by net pnlUsd=47363.21295250417; stored value is realizedPnlUsd). username=MojoDojoBros
trader_pumpfun,pumpfun,207,5zwN9NQei4fctQ8AfEk67PVoH1jSCSYCpfYkeamkpznj,23301.520824690288,81971,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1192
trader_pumpfun,pumpfun,208,q4fQ3ajnoZjCu2rx15zZvbt8BK3FfnCHTeFJUGPLmt1,23269.37508966291,86549,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=11292
trader_pumpfun,pumpfun,209,EGoc9pvePyRBTZPpK8Er2od9UTUv6TkUW5QdBm4jccyB,23167.808455419028,74779,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=511
trader_pumpfun,pumpfun,210,DNio5ketGczp2dsB3jJCm3XNsRETaAM87q3YVMPA5F9z,23167.109276747065,78606,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=8399
trader_pumpfun,pumpfun,211,BSRfpjG5ei1aAWG3X92ZYE1AsGZDzuXDMdZbxXX6z4Wv,22824.602171526938,86387,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=11368
trader_pumpfun,pumpfun,212,DE9pkgHPrhqk7fLybvK5nVoQFJ24LhhmjEp9o7Azdx4V,22771.199355992092,79967,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 80 is by net pnlUsd=36569.004158849064; stored value is realizedPnlUsd). username=y4su0
trader_pumpfun,pumpfun,213,7RHyeNJDks7BgRV1mSvdtcqVKYow8NZTUqvjCmZA1AjS,22431.660853485897,76650,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1332
trader_pumpfun,pumpfun,214,HtQcCSsdLCK3dzEADTck3sDGhtJRk9pTd9yz6wAfTGTc,22221.38081817045,87939,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1287
trader_pumpfun,pumpfun,215,72Ynf335QktDvdFEwNHJqoYmzGQpTzmj6wfZuB4puBGT,21850.024163472845,73360,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 22 is by net pnlUsd=86171.16831281499; stored value is realizedPnlUsd). username=serpintaxt
trader_pumpfun,pumpfun,216,3cvqcYniFgLv5xG1Dftb5zdYQyyenjcrfjCRG9jqf1T1,19920.946896966627,82619,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1933
trader_pumpfun,pumpfun,217,EsWPRA4dhxJ7eQmmt3Ti7J2sNk9E6y3KibCVw7DpYEpz,19731.261132632924,73933,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 90 is by net pnlUsd=33528.87557327639; stored value is realizedPnlUsd). username=Wolfie_On_Sol
trader_pumpfun,pumpfun,218,9YdtQaDhsNwxSJaZ39HLCCMCVjgMNQscbd9f3UbqmFfB,19716.863485105783,78036,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.2297 volumeUsd=204360.12403911413
trader_pumpfun,pumpfun,219,6P7CnmFbHB2Bs2ze6r7Jdakte4VT9TW1kDcmpwArjw7i,19536.16365232663,74468,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=677
trader_pumpfun,pumpfun,220,FSAmbD6jm6SZZQadSJeC1paX3oTtAiY9hTx1UYzVoXqj,19339.120908456727,80995,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=628
trader_pumpfun,pumpfun,221,6eZ5nZpgyYgjRPcJvormHFVgp6e9q5KtSBKT7kwcEmH7,18679.96657110302,72280,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=429
trader_pumpfun,pumpfun,222,3kDGnCvAmUF3EjdbMkF42ocL1SStNDKxaUNPA1WpRf5z,18622.371792121565,76247,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 62 is by net pnlUsd=46543.123713629255; stored value is realizedPnlUsd). username=_smokey
trader_pumpfun,pumpfun,223,67Nwfi9hgwqhxGoovT2JGLU67uxfomLwQAWncjXXzU6U,18493.303152861758,78970,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=5910
trader_pumpfun,pumpfun,224,9QF9hmdrUyMzkvZBmYvHarR6rG31EitzQv3dKEQVF723,18088.698897507973,77561,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=5764
trader_pumpfun,pumpfun,225,JDd3hy3gQn2V982mi1zqhNqUw1GfV2UL6g76STojCJPN,18066.350867441088,77384,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.3869 volumeUsd=1298420.2599711337
trader_pumpfun,pumpfun,226,FL4j8EEMAPUjrvASnqX7VdpWZJji1LFsAxwojhpueUYt,17479.87919003854,75642,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 70 is by net pnlUsd=39411.78389501322; stored value is realizedPnlUsd). username=bizzy
trader_pumpfun,pumpfun,227,EtyHwLDfAi9E24Qw41xFUW8WtQ3NxajxJA2yaaUASR5a,17474.28619504173,79051,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=daily,pump.fun public PnL leaderboard 24h (on-site rank 79 is by net pnlUsd=17812.86293147555; stored value is realizedPnlUsd). username=DameWebThree
trader_pumpfun,pumpfun,228,BxMvZfRDREfLMZMaUdz9p9gHyk7QkXGZN8igqZeFniPd,16501.897251403003,87830,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=monthly,pump.fun public PnL leaderboard 30d (on-site rank 88 is by net pnlUsd=129341.12777834355; stored value is realizedPnlUsd). username=akinwhale46226
trader_pumpfun,pumpfun,229,6gscYx2E71DEEJpu2LLZTkXKXPDbPatJHEmKKJjGuCPT,16366.595012401569,85219,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=468
trader_pumpfun,pumpfun,230,2MbdFYTJZTLcCYpJh6HEKVy9eY2X46mrF3Y2VroAD3Xd,16280.512054201967,73564,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1172
trader_pumpfun,pumpfun,231,HVLzZzvVZq15bMEQ166pwa7wDKG12r2oew2K8yonQDJb,16066.67216297965,73879,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=801
trader_pumpfun,pumpfun,232,Ef5V791gyNVznWjorST6wHDQVrDKGhKKVfrRQ1ohZEjm,15901.423311911221,80220,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=6687
trader_pumpfun,pumpfun,233,4sgd7efDkAWuZWE9BYHLyXHuPu8V8DmvvZro45BN8mdm,15313.98132730425,83737,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=827
trader_pumpfun,pumpfun,234,5cytp5CRc34XfbFFfoBafFRdxmAUjERgrqqfKJiy2cF5,15240.896696496924,87931,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.375 volumeUsd=371318.2410156971
trader_pumpfun,pumpfun,235,3xGezFkC4hxLLa11KJ7C2HfvHukmukprrAQa29zUy1rd,15052.857037445956,77254,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=5376
trader_pumpfun,pumpfun,236,85JtN9GgQGc1joV1WFvSAq59tm3DMG4ZNYnPqR1y4fKz,14674.132844012596,73806,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1184
trader_pumpfun,pumpfun,237,DKtCHXT1X3P9ZqSSRVsntxwZJNkXsdtmVtyisuQM1D9J,14526.294850476204,80434,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3672
trader_pumpfun,pumpfun,238,4UrFSCrGxgoCtCUBAEZq7ZmPK3Pczkxx7PwYnkBMi1KR,14449.973260297964,82959,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=monthly,pump.fun public PnL leaderboard 30d (on-site rank 2 is by net pnlUsd=3083670.0458131875; stored value is realizedPnlUsd). username=J777Crypto
trader_pumpfun,pumpfun,239,6CpipySaXTAiUKDyyhWeCfYSMQLCiHrbCN1WvRv5s8kF,14430.12298660886,80484,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 55 is by net pnlUsd=51231.968796996; stored value is realizedPnlUsd). username=ronaldcarter
trader_pumpfun,pumpfun,240,8xEb5Ty6TzM1xZqe2GPHGmP7b4dsXVRJ7FPGn36xU6er,13905.35399772666,72678,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=daily,pump.fun public PnL leaderboard 24h (on-site rank 35 is by net pnlUsd=33494.13107201323; stored value is realizedPnlUsd). username=JSXAW
trader_pumpfun,pumpfun,241,8953xsCX2M5unADjuTGruB2qBjhehVLSrw7Y1kAAwMQr,13761.546068726013,73915,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 99 is by net pnlUsd=31209.208952583806; stored value is realizedPnlUsd). username=Glaceon
trader_pumpfun,pumpfun,242,A8HoBuqtC95LrfNiCLMYMhgxr3oXQz3J9kbp7rudub3X,13478.90194593021,83834,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=619
trader_pumpfun,pumpfun,243,BdW6BipGARwsrBc4kLzBhwWQUBuC3YchesSxSqSbVWxT,12788.877515777753,85391,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 39 is by net pnlUsd=62646.23939146473; stored value is realizedPnlUsd). username=gnometoshii
trader_pumpfun,pumpfun,244,FJLKp5aWcMf2nYSoLZ3tB1bfwbrr8VqHEyU498ytb6ky,12584.340800456319,85671,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=2023
trader_pumpfun,pumpfun,245,DetXn4fLxAaQdHrU9S7MB8FCZ5fnhWMMrit9XNSQvqfP,12574.19679764262,72133,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=469
trader_pumpfun,pumpfun,246,82L7gxfxpyNYLLgzTuZRFjqzS7tfRmc4Qbk8mkrYyLZx,12111.202958330936,81236,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=2712
trader_pumpfun,pumpfun,247,FQnELBjz8eCCAeLZYrH72Q8BEr946mF721hgs2SMb6NL,11688.41714862638,82180,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=2847
trader_pumpfun,pumpfun,248,GcKPhDiVECLcrrvR7GTpoqqgLhRXYdsBP6FYEouaNzVv,11618.130367183883,76696,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1036
trader_pumpfun,pumpfun,249,5JACf5s4RFxqhKko4c4zsASrgHZi99K7qBBRv3PvtRx3,11499.131490407219,85734,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3636
trader_pumpfun,pumpfun,250,4yb93XcR5FgV2WLDCpYo3hQYDBsnheSV3rGtvP54jXvk,11347.483859980108,72999,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 13 is by net pnlUsd=112327.66217499104; stored value is realizedPnlUsd). username=aki11a
trader_pumpfun,pumpfun,251,7Wku1wCWqEHt2EoXN33MMUrddAScrNrAuiRch8htd3DF,11056.757069471856,75886,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 88 is by net pnlUsd=34507.36009354648; stored value is realizedPnlUsd). username=lefou_
trader_pumpfun,pumpfun,252,1eVJEETj9weYsCcSTApgUSfbquik8Cxwsk8q94VcKf2,10700.80711756606,79442,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=2647
trader_pumpfun,pumpfun,253,tAg2tgyHmkGTsmq8wBSKsGvUUgoH37cxmCfRUZSXdtB,10588.56368672864,87216,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=1 volumeUsd=36408.452500712665
trader_pumpfun,pumpfun,254,5Pr7D2d5WUM7j8fMF36DuzVDDGEHLtYsF7a6ezyzFG19,10331.23857709041,87345,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3520
trader_pumpfun,pumpfun,255,BwXDyyHxeX62ae29octS8btpZqMDi2YzjiFyJTBhxyK4,10323.944205357067,87156,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=4591
trader_pumpfun,pumpfun,256,5XibRE2Ms5XaSrsAjieye3Lhs2s2cdyoH1YpDRM5EBwf,10249.115093796754,75038,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=351
trader_pumpfun,pumpfun,257,8d1xm25XWhSbJws1fXFr5GNcxgRsAeTAywg26AtsuFwt,10171.340596392902,75964,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=daily,pump.fun public PnL leaderboard 24h (on-site rank 81 is by net pnlUsd=17508.10035401255; stored value is realizedPnlUsd). username=bundorekt
trader_pumpfun,pumpfun,258,7QsRjSy9hiWYnEwSaWKjDcV4Zik1VJSCYt89amPsL6gB,9899.332156440492,78076,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 96 is by net pnlUsd=31504.91749660786; stored value is realizedPnlUsd). username=XillzCrypto
trader_pumpfun,pumpfun,259,69v28h3M96HoS7Qr59BYKCRhHmobGkTYWjxzwNusriVJ,9815.333117734,83996,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=2775
trader_pumpfun,pumpfun,260,D4dhL9p2FLAxWTGTC7KH82HKuojavoksBqixDRpLFEUJ,9570.140658949176,72251,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=daily,pump.fun public PnL leaderboard 24h (on-site rank 83 is by net pnlUsd=17247.026859322337; stored value is realizedPnlUsd). username=BoomPerfectDuke
trader_pumpfun,pumpfun,261,AQ46kfYT3hW28Xg5gWHrJkzFSz1oGWBHC3FsTbqgMEco,9116.058171572779,77106,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=daily,pump.fun public PnL leaderboard 24h (on-site rank 39 is by net pnlUsd=30323.591706738578; stored value is realizedPnlUsd). username=Yug1_tm
trader_pumpfun,pumpfun,262,AGqjivJr1dSv73TVUvdtqAwogzmThzvYMVXjGWg2FYLm,8916.012287628006,82996,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=4683
trader_pumpfun,pumpfun,263,8nDbbXEnHLc6q6dzgwSqLEM1ZGKr1nzpdLwaxPbhArHS,8659.29331410896,87148,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=626
trader_pumpfun,pumpfun,264,AVHR6Zedgq5qGPaAZYf9dfS4hHXed17NSh3t5ShNPkzA,8617.008953257027,78603,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=monthly,pump.fun public PnL leaderboard 30d (on-site rank 81 is by net pnlUsd=137930.76550645736; stored value is realizedPnlUsd). username=CatoshiNakameme
trader_pumpfun,pumpfun,265,Gh4YgP7RqtPZx87y88MB4bTWY1TJ2XMLp4itqUMHR83y,8535.168883058057,80531,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=monthly,pump.fun public PnL leaderboard 30d (on-site rank 61 is by net pnlUsd=173940.1692053132; stored value is realizedPnlUsd). username=yumiebb
trader_pumpfun,pumpfun,266,QzReywfw2n6UDz889wamKknT2AqcHue5hzhxfoZLNFA,8350.126663386158,75452,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=4105
trader_pumpfun,pumpfun,267,13rMKjaMmjEJzvevoT5XwtivwoAzXay9dbNhdU15f5ZH,8338.411912764857,82569,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.4 volumeUsd=265182.6712568613
trader_pumpfun,pumpfun,268,EcwQsghHymYvuwN2brEqEE2MYqZFAuVELuB9EpEQuXyR,8240.182538552874,84699,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3239
trader_pumpfun,pumpfun,269,C5FXTcQhn2cfWLA25rLznywy79uqnaX434QrvGtQAnuv,8198.422050166902,74320,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 59 is by net pnlUsd=47596.40849905838; stored value is realizedPnlUsd). username=Orly____
trader_pumpfun,pumpfun,270,4xqG4ZFbM7MG1wEhYVkiYGqYYPXGV5KgVqqSDAmWe81x,8125.298215133634,76109,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.443 volumeUsd=517366.49533057143
trader_pumpfun,pumpfun,271,BM4z8XWwCJNM7nkeLE7hjVe3sYhkaLqavLbaZxaiQ8Rm,8022.761888105878,76924,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=daily,pump.fun public PnL leaderboard 24h (on-site rank 82 is by net pnlUsd=17465.165933956545; stored value is realizedPnlUsd). username=_opensecret
trader_pumpfun,pumpfun,272,CtYnpLf2o5nj3R3yV6ZtPKbm2ujRmNC5sMq1kPjmZ31K,7910.998885646814,85850,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3271
trader_pumpfun,pumpfun,273,nTFVBvHs8S1YYfaXKsHkc123uMaMEP7XGcwhfAj7hEu,7758.783635750137,72641,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3265
trader_pumpfun,pumpfun,274,Hx44ecKZzK2UqZfVSxBp6B46jLBc2KGUwp4x9bLoR9GJ,7349.085043806642,85312,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.525 volumeUsd=180397.4243262788
trader_pumpfun,pumpfun,275,C7abt7Qk6giqzG3G7PuVfvPio2H4u6QiYTJiiutdnX4M,7256.636833901055,76855,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=daily,pump.fun public PnL leaderboard 24h (on-site rank 76 is by net pnlUsd=18946.182596527957; stored value is realizedPnlUsd). username=rozriches
trader_pumpfun,pumpfun,276,6ATnpbwa43DtscAWjiR3uh5bEfpc4mhFpF42F5a5f68T,7123.797555740261,77160,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.3723 volumeUsd=1984979.88352864
